samples	BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP	BAMQC_TOTALREADS	BAMQC_PAIREDREADS	BAMQC_PROPPAIREDREADS	BAMQC_UNMAPREADS	BAMQC_MATEUNMAPREADS	BAMQC_SECONDARYREADS	BAMQC_QUALFAILREADS	BAMQC_READSPERSTARTPOINT	BAMQC_AVGREADLENGTH	BAMQC_INSERTMEAN	BAMQC_INSERTSD	BAMQC_SOFTCLIPBASES	BAMQC_HARDCLIPBASES	BAMQC_MISMATCHBASES	callability	purity	ploidy	SLPP	centre	proj_name	sample_type	tissue_type	run	proj_id	miso_id
BRAIN55	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	124.390324	124.390324	85.912057	100	69.0665	85912057	100	15112380337	10373507249	10338.94372	2334.792736	2438.643881	2750440583	83.8633	0.161367	0.815777	156.902305	73.766958	68	0.67724	18.0164	32.571165	0.105	31.3576	0.033306	0.003028	0.161315	48.8035	1.799194	0.997442	0.996515	0.983203	0.949134	0.891568	0.809646	0.707959	22.3074	55.564047	7.346035	8.055825	8.96046	10.268701	12.37302	-1	0.000523	12.825852	0.993784	22	0	0	0	127466341	118232302	115974658	200352	172959	1710735	7322952	1.56069268326708	122.75369511963	198.424191588065	75.1881672762127	123004882	0	34268234	97.3	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	170818_D00331_0254_ACB03RANXX	PROJECT_GAMETE	PROJECT_GAMETE_0042_Lu_P_PE_350_EX
BRAIN57	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	119.885899	119.885899	57.210575	100	47.7209	57210575	100	14527217344	6830377324	8976.740984	2542.981409	3007.494951	1387351740	79.2975	0.207025	0.77925	136.229715	37.208845	32	0.60465	9.3448	29.418888	0.1306	52.9822	0.034208	0.002089	0.087735	34.5832	2.325553	0.994819	0.990508	0.917438	0.741026	0.54587	0.380577	0.253806	2.237	20.276474	16.839974	-1	-1	-1	-1	-1	0.00012	19.114549	0.973996	16	0	0	0	125325446	112042788	105169599	206005	169024	4128802	8947851	2.20412106484914	123.858856743194	219.546066652836	76.9540198892967	268652384	0	40121081	86.1	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	170818_D00331_0254_ACB03RANXX	PROJECT_GAMETE	PROJECT_GAMETE_0044_Lu_P_PE_371_EX
BRAIN58	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	122.067191	122.067191	69.828903	100	57.2053	69828903	100	14908199316	8463487683	9474.195611	2759.595215	2674.40849	2111066982	82.0608	0.179392	0.774428	143.779014	56.618925	48	0.626513	13.9601	30.255696	0.12	43.2293	0.028553	0.002751	0.097863	43.8119	2.022104	0.996786	0.99536	0.973157	0.901103	0.775503	0.625515	0.484321	10.8803	32.251171	9.512329	11.901779	17.752312	-1	-1	-1	0.036586	16.580089	0.990956	20	0	0	0	125884250	115995009	112026147	206610	173294	2557266	7125365	1.81525121082903	123.92080451496	230.463193074147	84.8409491362184	181284103	0	34981947	95.4	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	170818_D00331_0254_ACB03RANXX	PROJECT_GAMETE	PROJECT_GAMETE_0045_Lu_P_PE_380_EX
BRAIN59	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	117.317252	117.317252	68.084417	100	58.0344	68084417	100	14203052935	8156593707	8889.317696	2398.941131	2914.794108	1877960669	79.4777	0.205223	0.787484	134.902992	50.367002	46	0.612557	12.9409	29.797287	0.1584	42.5715	0.032699	0.002697	0.108753	42.9676	1.798822	0.996268	0.994528	0.969931	0.897287	0.77336	0.613615	0.452492	4.9649	29.623184	9.17609	11.4914	17.314755	-1	-1	-1	0.000312	14.34252	0.989186	20	0	0	0	122675262	110691968	104666748	195221	164113	4170416	7617657	1.80732213206504	123.743347945535	217.82722523036	77.3773950644263	261362101	0	38605567	95	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	170818_D00331_0254_ACB03RANXX	PROJECT_GAMETE	PROJECT_GAMETE_0046_Lu_P_PE_391_EX
BRAIN60	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	109.83933	109.83933	78.116298	100	71.1187	78116298	100	13363873426	9455740149	8989.144307	2073.257166	2301.471953	2498954851	82.7784	0.172216	0.812585	136.417946	67.022098	63	0.665833	18.51	32.024031	0.1689	29.244	0.034314	0.003284	0.158922	51.0429	1.718515	0.996388	0.995142	0.980729	0.944723	0.883071	0.792819	0.677742	15.4156	52.585155	7.035197	7.717477	8.584156	9.838075	11.814841	-1	0.000864	11.039851	0.992033	21	0	0	0	112533691	104355871	102327468	168450	143778	1451893	6557477	1.50434520120674	122.936286996253	202.085392598394	76.2590119418507	109252143	0	31333302	97.1	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	170818_D00331_0254_ACB03RANXX	PROJECT_GAMETE	PROJECT_GAMETE_0047_Lu_P_PE_370_EX
BRAIN61	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	117.304017	117.304017	72.149995	100	61.5068	72149995	100	14373522466	8786592498	9411.470968	2556.011479	2406.040019	2287350848	83.2606	0.167394	0.78642	142.827114	61.346868	57	0.647968	15.7481	31.173409	0.1595	38.8696	0.030335	0.002778	0.111357	46.6173	1.752768	0.996803	0.99576	0.981302	0.936993	0.85573	0.739108	0.600848	11.3968	37.637241	7.54231	8.688412	10.509896	14.357524	-1	-1	0.000365	11.01296	0.993077	22	0	0	0	120350041	111404853	108731463	189836	154786	1744523	7010829	1.69134791460764	123.85144359914	224.460089522244	79.4443759570673	123156033	0	31369338	97	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	170818_D00331_0254_ACB03RANXX	PROJECT_GAMETE	PROJECT_GAMETE_0048_Lu_P_PE_392_EX
BRAIN62	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	129.250786	129.250786	75.957036	100	58.7672	75957036	100	15495628457	8985338939	9462.024385	2430.162163	3603.441909	1868128783	76.7454	0.232546	0.795651	143.594305	50.10331	41	0.594198	11.7315	29.071328	0.1628	42.0137	0.0406	0.003164	0.122278	41.4087	2.277423	0.995656	0.993145	0.950495	0.834469	0.675713	0.518285	0.383661	6.6035	31.190428	13.588649	19.363823	-1	-1	-1	-1	0.045622	18.681343	0.983655	18	0	0	0	136657413	120702113	113620745	214870	175992	5823377	9917053	1.82543604586336	123.232893288289	204.316697408871	75.3917304385406	353020668	0	48035988	91.9	9999	9999	9999	XYZ	GAMETE	Tumour	FFPE	170818_D00331_0254_ACB03RANXX	PROJECT_GAMETE	PROJECT_GAMETE_0049_Lu_P_PE_366_EX
MET-C-015-AT	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	125.938271	125.938271	67.251826	100	53.4006	67251826	100	15500099856	8222095236	10714.517672	2543.778718	2241.803466	2222563354	85.5368	0.144632	0.808137	162.601961	59.609264	51	0.686275	14.2357	32.910018	0.1439	46.9546	0.029183	0.00317	0.098738	39.9067	1.986975	0.997321	0.996823	0.988509	0.937071	0.813346	0.658373	0.519249	13.2071	31.063237	8.587954	10.644938	15.437031	-1	-1	-1	14.195766	0.782763	0.995391	23	0	0	0	128948255	119419675	117753045	139308	113539	1017077	8372195	1.95335730812551	123.959015606097	226.018244534249	83.9332915985342	89368279	0	37528491	9999	9999	9999	9999	XYZ	ENDORPHINS	Tumour	FFPE	170818_D00331_0254_ACB03RANXX	PROJECT_ENDORPHINS	PROJECT_ENDORPHINS_0001_Li_P_PE_384_EX
PROJECT_SQUID-01-0006-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	54.803456	54.803456	54.068242	100	98.6585	54068242	100	6626875359	6538195051	800.438405	464.448384	5361.98857	386984876	19.0872	0.809128	0.632814	12.147337	10.378954	9	0.119559	5.7803	5.750546	0.1834	1.3382	0.044209	0.00547	0.160305	77.8042	1.729826	0.994317	0.984282	0.498387	0.060034	0.009957	0.003121	0.001335	0.0186	124.614612	30.251222	31.368232	32.624868	34.021131	35.640795	48.59811	0.150182	4.297889	0.90571	10	0	0	0	56043802	51776393	51299655	100212	68434	329734	3837463	1.07800103776813	122.260851620158	248.147118301314	120.218140061276	37147110	0	21242221	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010006_Ly_R_PE_440_EX
PROJECT_SQUID-01-0008-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	58.343045	58.343045	53.790072	100	92.1962	53790072	100	7216995753	6652204101	4244.309561	1736.425943	1236.260249	1970567485	82.8702	0.171298	0.709663	64.411024	52.850722	49	0.58493	27.1574	27.998876	0.0822	7.8259	0.038938	0.013606	0.081495	79.3003	1.651585	0.998608	0.998197	0.988589	0.942038	0.833196	0.666393	0.486092	4.7212	130.445378	5.724998	5.896575	6.068151	6.258792	6.472309	7.936427	0.06184	4.252854	0.996904	25	0	0	0	59255340	55370044	54734888	92134	76908	217402	3575760	1.10092563377397	124.327518016782	306.07274060495	132.615641206731	30257227	0	19917898	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010008_Ly_R_PE_506_EX
PROJECT_SQUID-01-0020-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	79.368598	79.368598	66.077545	100	83.254	66077545	100	9745426087	8105644846	5846.928335	2205.077941	1693.419811	2296507565	82.6234	0.173766	0.726146	88.732133	61.592451	59	0.596787	23.4401	28.563863	0.1534	16.8262	0.036031	0.010837	0.092995	69.5629	1.539811	0.997884	0.997548	0.992635	0.969507	0.911397	0.801788	0.649101	7.7197	74.287255	5.694798	5.98319	6.324018	6.717281	7.199684	13.512864	0.165483	3.286824	0.996913	25	0	0	0	80569890	75418594	74611979	124999	105256	296702	4729595	1.24201163461511	123.485075404614	292.669994617869	136.204676263161	39397358	0	26165139	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010020_Ly_R_PE_502_EX
PROJECT_SQUID-01-0027-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	53.539265	53.539265	47.546505	100	88.8068	47546505	100	6631138011	5886634727	3873.405536	1589.298689	1168.433786	1720161821	82.3796	0.176204	0.709064	58.782239	46.134829	43	0.580951	25.7998	27.80961	0.1545	11.2274	0.037252	0.013541	0.074164	76.801	1.590856	0.997832	0.997449	0.98781	0.931637	0.785182	0.576181	0.374999	2.0326	78.244615	5.688061	5.961914	6.279936	6.650962	7.078526	12.011405	0.451175	2.761011	0.99621	24	0	0	0	54381516	50873993	50386254	87421	72902	190958	3229144	1.13778672290312	124.538650799437	312.756231147801	134.079389521817	27854827	0	19125106	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010027_Ly_R_PE_507_EX
PROJECT_SQUID-01-0047-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	55.771944	55.771944	50.549014	100	90.6352	50549014	100	6894903430	6247069178	4052.173417	1644.529663	1198.20035	1836127043	82.6219	0.173781	0.711319	61.495194	49.245022	46	0.58472	26.4949	27.980137	0.1439	9.3958	0.037201	0.013589	0.082613	77.7918	1.641501	0.997834	0.997446	0.988666	0.939356	0.811925	0.622374	0.430442	3.0436	100.378564	5.782097	6.0107	6.248447	6.522771	6.833671	9.379396	0.306128	3.345248	0.996272	24	0	0	0	56585481	53018598	52545849	88729	74235	167145	3311009	1.12300374553477	124.247662225999	309.513732501522	135.333163017313	27040013	0	19346327	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010047_Ly_R_PE_504_EX
PROJECT_SQUID-01-0049-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	59.587173	59.587173	52.751095	100	88.5276	52751095	100	7385500015	6536228640	4352.97748	1803.284849	1229.237686	1933553708	83.3561	0.166439	0.707081	66.060153	51.85801	48	0.58652	26.0527	28.060572	0.1406	11.4992	0.035325	0.013487	0.073777	76.7679	1.620563	0.997919	0.997589	0.989842	0.948515	0.841688	0.670189	0.481069	3.7373	87.611775	5.699754	5.954988	6.22331	6.543988	6.917022	10.435318	0.067407	3.809877	0.996609	25	0	0	0	60419398	56755500	56215127	98883	83475	146350	3418665	1.14091841848662	124.56894767908	314.619289878113	135.199186044159	26307281	0	20430410	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010049_Ly_R_PE_504_EX
PROJECT_SQUID-01-0068-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	47.979176	47.979176	43.1581	100	89.9517	43158100	100	5944489128	5345993163	3495.539302	1455.476591	993.473235	1590169380	83.2875	0.167125	0.706025	53.047796	42.648425	39	0.584987	26.6119	27.995592	0.14	10.0681	0.035615	0.013713	0.071415	78.4056	1.705937	0.997628	0.996899	0.980071	0.897377	0.718129	0.495994	0.305723	1.8251	82.643997	5.997785	6.29689	6.632729	7.021041	7.487017	13.003158	0.012804	5.182511	0.994628	23	0	0	0	48661385	45701344	45138743	75171	63350	160559	2724311	1.12330509119275	124.530002946959	316.124656562971	134.765318441846	24214190	0	16048032	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010068_Ly_R_PE_530_EX
PROJECT_SQUID-01-0089-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	56.498795	56.498795	36.1727	100	64.0238	36172700	100	7012453427	4484178512	4126.663726	1755.566912	1130.222789	1212466905	83.8826	0.161174	0.701547	62.625648	32.518425	32	0.585549	17.2042	28.016836	0.1006	36.0541	0.029665	0.007687	0.043401	56.0805	1.47811	0.997497	0.996384	0.976237	0.857298	0.578	0.27189	0.085873	0.0768	20.300063	6.550071	8.575697	16.241299	-1	-1	-1	0.073823	2.440816	0.993493	22	0	0	0	57308118	53722155	53311785	97354	82626	172314	3316295	1.56330213324274	124.740353881932	317.522745201157	124.920641121401	28858830	0	19343324	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010089_Ly_R_PE_514_EX
PROJECT_SQUID-01-0097-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	65.766815	65.766815	53.429106	100	81.2402	53429106	100	8154265823	6620981047	4812.582393	2015.837322	1325.846108	1931522483	83.7405	0.162595	0.704787	73.03505	51.803533	49	0.587248	23.5691	28.098511	0.0884	18.8035	0.03468	0.011804	0.060292	70.9493	1.569804	0.998152	0.997533	0.988273	0.947648	0.846803	0.680827	0.490603	3.1937	55.565402	5.721584	6.138739	6.643716	7.280427	8.154257	-1	0.033099	3.716486	0.996191	24	0	0	0	66719606	62549121	61990560	115207	97696	192408	3862870	1.23970947381239	124.636733584154	316.707309195439	128.075994400156	32566534	0	22527505	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010097_Ly_R_PE_522_EX
PROJECT_SQUID-01-0099-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	69.335012	69.335012	48.781282	100	70.3559	48781282	100	8599872921	6044252212	5147.92062	2089.987296	1361.965005	1687415219	84.163	0.15837	0.711244	78.124094	45.256563	44	0.596012	19.5364	28.499012	0.1584	29.717	0.030224	0.008383	0.060816	60.5868	1.508552	0.997405	0.996727	0.986513	0.937139	0.811474	0.60251	0.375047	0.8407	33.16769	6.013926	6.845552	8.116752	10.492827	20.282254	-1	0.004124	4.822592	0.995329	23	0	0	0	70210068	66120606	65339099	112432	96356	92498	3884532	1.43271042996497	124.584314321015	309.421381920283	131.115289804539	27427400	0	23827804	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010099_Ly_R_PE_512_EX
PROJECT_SQUID-01-0138-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	52.523398	52.523398	45.423966	100	86.4833	45423966	100	6515189166	5632578384	3914.013787	1574.838352	1026.337027	1682599452	84.247	0.15753	0.713084	59.398504	45.127404	42	0.598271	25.7191	28.60127	0.1511	13.547	0.034736	0.012655	0.071864	75.0101	1.611693	0.996778	0.995613	0.979498	0.914286	0.76561	0.558338	0.359421	1.9745	65.368	5.69714	6.03575	6.449607	6.947392	7.551681	-1	0.001333	5.447991	0.993271	22	0	0	0	53184989	50044537	49678105	87961	74871	67011	2985480	1.16725445492029	124.550674811918	303.784751729999	122.807003870653	20957937	0	17310293	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010138_Ly_R_PE_495_EX
PROJECT_SQUID-01-0140-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	58.715521	58.715521	49.611368	100	84.4945	49611368	100	7271411865	6140313870	4359.598461	1706.07545	1205.737954	1788797543	83.4181	0.165819	0.718733	66.160632	47.975642	45	0.597057	24.498	28.544191	0.135	15.5554	0.034766	0.011814	0.078507	72.3752	1.599188	0.997715	0.997066	0.983618	0.926936	0.801272	0.612935	0.416085	2.5438	61.620249	5.812236	6.191702	6.649007	7.213341	7.941138	-1	0.001333	6.208818	0.995275	23	0	0	0	59432086	55909066	55438566	99759	85317	77700	3345561	1.19997067738589	124.370804352196	297.840126187541	125.543309232949	25154129	0	18602584	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010140_Ly_R_PE_489_EX
PROJECT_SQUID-01-0172-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	55.084159	55.084159	46.89011	100	85.1245	46890110	100	6825291451	5807442190	4005.276317	1671.394066	1148.621068	1692931748	83.1711	0.168289	0.705568	60.78349	45.404517	42	0.58394	24.6817	27.938384	0.1528	14.9129	0.033802	0.011895	0.068684	74.0911	1.681649	0.996948	0.99577	0.977003	0.902632	0.751012	0.55237	0.365998	2.3963	60.518184	6.131943	6.560627	7.095722	7.76459	8.647496	-1	0.000693	7.941607	0.993091	22	0	0	0	55820292	52508634	51999480	93477	80023	170400	3047781	1.18644548692363	124.522663891809	311.077700863343	127.744497176305	27430403	0	17873856	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010172_Ly_R_PE_512_EX
PROJECT_SQUID-01-0202-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	68.286697	68.286697	63.310675	100	92.713	63310675	100	8391872042	7776317631	3111.790959	1237.889452	4042.191631	1378715558	51.8321	0.481679	0.715407	47.224087	36.977222	34	0.36802	16.3055	17.653936	0.1534	7.3351	0.039299	0.008783	0.120449	76.1091	1.607705	0.99752	0.996953	0.976555	0.864792	0.630185	0.37927	0.195477	0.8722	71.866288	9.530708	10.057986	10.646397	11.387643	12.272552	27.531509	0.182109	3.935015	0.993932	22	0	0	0	69545774	64751472	64335906	122525	93252	331020	4340757	1.11026018815477	123.828970220167	262.74859554921	108.876259591632	39604565	0	22638616	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010202_Ly_R_PE_441_EX
PROJECT_SQUID-01-0220-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	62.865364	62.865364	60.544961	100	96.3089	60544961	100	7697401478	7412750731	2260.545847	999.694913	4437.160718	1062398609	42.3551	0.576449	0.693368	34.305715	28.493586	26	0.291005	13.6765	13.981674	0.1506	3.698	0.042062	0.00858	0.129823	78.5543	1.676093	0.997403	0.996318	0.947157	0.717937	0.401414	0.180217	0.073063	0.3979	105.309739	12.110122	12.584524	13.100179	13.677712	14.354251	19.89857	0.024868	5.793369	0.98891	20	0	0	0	64104652	59410634	58814989	116022	86201	372710	4205286	1.07520685023761	123.566444805151	269.408265923459	125.089085502014	37742705	0	22542520	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010220_Ly_R_PE_485_EX
PROJECT_SQUID-01-0250-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	82.523997	82.523997	73.789531	100	89.4158	73789531	100	10223614241	9138582361	5812.725514	2471.236245	1939.652482	2638779081	81.0277	0.189723	0.701684	88.213076	70.772191	66	0.565678	25.6798	27.068573	0.1228	10.613	0.036166	0.013671	0.069273	78.009	1.608459	0.9981	0.997843	0.994397	0.977618	0.93519	0.851485	0.728314	16.0282	126.249971	5.72572	5.888965	6.065814	6.256266	6.468484	7.926806	0.176175	3.823475	0.997377	26	0	0	0	83737216	78491844	77853527	144812	121391	232060	4868500	1.12953675041993	124.527991303147	315.277867777521	129.181037999353	37972935	0	28125097	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010250_Ly_R_PE_523_EX
PROJECT_SQUID-01-0254-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	63.005039	63.005039	51.559236	100	81.8335	51559236	100	7792019843	6371277084	4637.900725	1840.79004	1313.329078	1817994103	83.1452	0.168548	0.71587	70.384106	48.758696	46	0.592312	23.2178	28.337491	0.0884	18.2333	0.035343	0.011071	0.079267	69.5833	1.572861	0.99844	0.998034	0.988735	0.939577	0.821094	0.63683	0.437338	2.2195	54.082455	5.888158	6.329545	6.89354	7.60116	8.597433	-1	0.021942	4.156639	0.996824	25	0	0	0	63912343	59882156	59376649	109090	92290	169685	3751412	1.24274329819646	124.297942662585	301.414074899537	130.848396348293	29796767	0	20784764	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010254_Ly_R_PE_503_EX
PROJECT_SQUID-01-0270-BC	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	56.870251	56.870251	54.263066	100	95.4156	54263066	100	6755992382	6442694225	1876.068917	549.372153	4330.551312	778300550	35.9006	0.640994	0.773496	28.470949	20.874061	19	0.275002	11.4086	13.220553	0.1884	4.6373	0.046533	0.005034	0.242938	66.0578	1.897642	0.995859	0.992682	0.861713	0.479246	0.187996	0.063536	0.022111	0.1179	56.628334	16.98037	18.597519	20.704712	23.669484	28.300408	-1	5.19752	2.197103	0.972152	16	0	0	0	58208560	53593670	53178659	84666	62719	460572	4069652	1.17346454771466	119.995151591597	184.590849329477	75.7759220723196	36900864	0	18577559	9999	9999	9999	9999	XYZ	PROJECT_SQUIDANE	Blood	Fresh	170818_D00331_0254_ACB03RANXX	PROJECT_SQUID	PROJECT_SQUID_010270_Ly_R_PE_342_EX
Bratman_S07_10923_161108	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	201.132813	201.132813	104.879906	100	52.1446	104879906	100	14198889621	7336388581	6906.274698	1459.754421	5832.860502	1115800259	58.9203	0.410797	0.825514	104.80862	29.925821	26	0.45909	7.4172	23.156849	0.1611	48.3313	0.06554	0.003815	0.039342	41.0197	1.870364	0.995005	0.99209	0.922836	0.694954	0.414118	0.217697	0.113753	1.0339	23.636107	18.264308	-1	-1	-1	-1	-1	0.139908	5.637327	0.975525	16	0	0	0	215282871	177432359	128993068	1031608	618299	10596379	26222525	1.98260032382453	74.8164465141333	176.111473659231	122.7527371942	655578924	0	63387324	9999	9999	9999	9999	XYZ	ALPHA	Tumour	FFPE	170801_NB551056_0021_AH52TVBGX3	PROJECT_ALPHA	PROJECT_ALPHA_0001_Nk_P_PE_310_EX
FaDu_T4_Rep1_170127	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	213.577489	213.577489	88.906358	100	41.6272	88906358	100	15728504502	6513508884	10011.826955	3293.512652	2423.164895	2037115982	84.5938	0.154062	0.752467	151.938029	54.635556	45	0.625969	12.7366	30.305113	0.2295	58.5879	0.031741	0.002352	0.008859	37.1233	2.101368	0.996032	0.995286	0.978754	0.892489	0.736175	0.575188	0.443125	10.3971	35.517157	8.327985	11.858321	-1	-1	-1	-1	15.783891	0.404624	0.991283	21	0	0	0	229794629	198038417	194061286	13598786	2432989	251819	17905607	2.39615322857092	74.8996503542037	252.50979766585	93.5181999847557	165864699	0	69273204	9999	9999	9999	9999	XYZ	ALPHA	Tumour	FFPE	170801_NB551056_0021_AH52TVBGX3	PROJECT_ALPHA	PROJECT_ALPHA_0004_Nk_P_PE_430_EX
HMS001_T2_Rep1_170127	S07604715_Regions_sorted	3137161264	65894148	37285536	0.56584	249.615826	249.615826	138.979661	100	55.6774	138979661	100	18556760939	10326009863	11163.827061	4511.509772	2881.424106	3253805703	84.4724	0.155276	0.712191	169.420615	87.267237	79	0.597142	17.4043	28.641841	0.0822	44.3545	0.034164	0.003875	0.008433	51.0755	1.818067	0.998049	0.997714	0.994814	0.980121	0.940385	0.874044	0.786726	32.5372	71.339814	6.291352	6.960592	7.874361	9.26432	11.714766	-1	4.268504	0.575289	0.997159	25	0	0	0	255485919	233841059	231981209	3393892	875339	144365	18106603	1.78826404112976	74.9045455699891	276.51725648514	103.952783059198	94733639	0	51688637	9999	9999	9999	9999	XYZ	ALPHA	Tumour	FFPE	170801_NB551056_0021_AH52TVBGX3	PROJECT_ALPHA	PROJECT_ALPHA_0005_Nk_P_PE_488_EX
